id,name,country_id,playing_role,bating_style,bowling_style,matches,innings,runs,average_score,strike_rate,100s,50,wickets,bowling_avg,bowling_econ,bowling_sr,batting_avg_allround,bowling_avg_allround,wickets_allround,Runs,Ave,HS,BF,SR,Mat,Inns,100,Wkts,Econ,BBI,4,5,span,matches_odi_batting,innings_odi_batting,not_out,runs_odi_batting,high_score,average_score_odi_batting,ball_faced,strike_rate_odi_batting,100s_odi_batting,50_odi_batting,0s,4s,6s,sp,bbi,bbm,bl,bwa,bwe,bwsr,cd,fw,fwk,in,md,mt,ov,pr,tw,wk,Country,Date_Of_Birth
362541,DAJ Bracewell,5,bowler,right-hand bat,right-arm fast-medium,21.0,14.0,221.0,18.41,80.65,0.0,1.0,26.0,32.5,4.99,39.0,18.41,32.5,26.0,158.0,34.69,57,214.0,40.5,19.0,12.0,0.0,23.0,5.13,Apr-55,1.0,0.0,2011-2022,21.0,14.0,2.0,221.0,57,18.41,274.0,80.65,0.0,1.0,1.0,14.0,7.0,2011-2022,Apr-55,Apr-55,,32.5,4.99,39.0,845.0,0.0,1.0,21.0,18.0,21.0,169.2,,0.0,26.0,New Zealand,28/09/1990
326968,MG Bracewell,5,batting allrounder,left-hand bat,right-arm offbreak,19.0,16.0,510.0,42.5,118.6,2.0,0.0,15.0,42.26,5.15,49.2,42.5,42.26,15.0,512.0,57.09,43,717.0,74.1,53.0,43.0,0.0,33.0,4.61,02-Mar,0.0,0.0,2022-2023,19.0,16.0,4.0,510.0,140,42.5,430.0,118.6,2.0,0.0,0.0,45.0,24.0,2022-2023,21-Mar,21-Mar,,42.26,5.15,49.2,634.0,0.0,0.0,19.0,4.0,19.0,123.0,,0.0,15.0,New Zealand,14/02/1991
544558,RM Burns,5,,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169661,EJ Carson,5,bowler,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438563,MS Chapman,5,allrounder,left-hand bat,slow left-arm orthodox,7.0,7.0,262.0,52.4,104.38,2.0,0.0,,,,,52.4,,,160.0,,124*,174.0,,5.0,5.0,1.0,,,,,,2015-2022,7.0,7.0,2.0,262.0,124*,52.4,251.0,104.38,2.0,0.0,1.0,18.0,10.0,2015-2022,,,,,,,,,,,,7.0,,,,,New Zealand,27/06/1994
440517,D Cleaver,5,wicketkeeper batter,right-hand bat,legbreak,1.0,1.0,32.0,32.0,86.48,0.0,0.0,,,,,32.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,32.0,32,32.0,37.0,86.48,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,1.0,,,,,New Zealand,01/01/1992
379140,DP Conway,5,wicketkeeper batter,left-hand bat,right-arm medium,18.0,17.0,733.0,45.81,86.54,3.0,3.0,,,,,45.81,,,,,,,,,,,,,,,,2021-2023,18.0,17.0,1.0,733.0,138,45.81,847.0,86.54,3.0,3.0,1.0,83.0,11.0,2021-2023,,,,,,,,,,,,18.0,,,,,New Zealand,08/07/1991
55395,C de Grandhomme,5,allrounder,right-hand bat,right-arm medium-fast,45.0,35.0,742.0,26.5,106.15,0.0,3.0,30.0,41.0,4.76,51.6,26.5,41.0,30.0,633.0,43.58,74*,590.0,54.0,38.0,29.0,0.0,24.0,4.84,Mar-26,0.0,0.0,2012-2022,45.0,35.0,7.0,742.0,74*,26.5,699.0,106.15,0.0,4.0,2.0,58.0,29.0,2012-2022,26-Mar,26-Mar,,41.0,4.76,51.6,1230.0,0.0,0.0,45.0,10.0,45.0,258.0,,0.0,30.0,New Zealand,22/07/1986
231740,SFM Devine,5,batting allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543466,LR Down,5,batter,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547766,JA Duffy,5,bowler,right-hand bat,right-arm fast-medium,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,29.14,7.65,22.8,0.0,29.14,7.0,,,,,,,,,,,,,,2022-2023,3.0,1.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2022-2023,Mar-52,Mar-52,,29.14,7.65,22.8,204.0,0.0,0.0,3.0,1.0,3.0,26.4,,0.0,7.0,New Zealand,02/08/1994
493773,LH Ferguson,5,bowler,right-hand bat,right-arm fast,53.0,25.0,97.0,6.92,49.23,0.0,0.0,85.0,31.04,5.66,32.8,6.92,31.04,85.0,62.0,25.65,19,125.0,28.3,36.0,15.0,0.0,67.0,5.42,May-45,2.0,1.0,2016-2023,53.0,25.0,11.0,97.0,19,6.92,197.0,49.23,0.0,0.0,4.0,5.0,1.0,2016-2023,May-45,May-45,,31.04,5.66,32.8,2639.0,1.0,2.0,53.0,9.0,53.0,465.5,,0.0,85.0,New Zealand,13/06/1991
1211545,IC Gaze,5,wicketkeeper batter,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438265,ML Green,5,middle-order batter,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226492,MJ Guptill,5,opening batter,right-hand bat,right-arm offbreak,198.0,195.0,7346.0,41.73,87.29,18.0,35.0,4.0,24.5,5.39,27.2,41.73,24.5,4.0,6626.0,24.5,237*,7586.0,27.2,179.0,176.0,16.0,4.0,5.39,02-Jun,0.0,0.0,2009-2022,198.0,195.0,19.0,7346.0,237*,41.73,8415.0,87.29,18.0,39.0,16.0,750.0,187.0,2009-2022,6-Feb,6-Feb,,24.5,5.39,27.2,98.0,0.0,0.0,11.0,0.0,198.0,18.1,,0.0,4.0,New Zealand,30/09/1986
594654,BM Halliday,5,allrounder,left-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506612,MJ Henry,5,bowler,right-hand bat,right-arm fast-medium,65.0,25.0,223.0,13.11,92.91,0.0,0.0,116.0,25.47,5.2,29.3,13.11,25.47,116.0,211.0,26.48,48*,211.0,29.3,52.0,21.0,0.0,92.0,5.4,May-30,7.0,2.0,2014-2022,65.0,25.0,8.0,223.0,48*,13.11,240.0,92.91,0.0,0.0,4.0,19.0,9.0,2014-2022,30-May,30-May,,25.47,5.2,29.3,2955.0,2.0,10.0,63.0,42.0,65.0,568.0,,0.0,116.0,New Zealand,14/12/1991
625960,KA Jamieson,5,bowler,right-hand bat,right-arm fast-medium,8.0,3.0,34.0,34.0,109.67,0.0,0.0,11.0,26.9,4.31,37.4,34.0,26.9,11.0,,,,,,,,,,,,,,2020-2022,8.0,3.0,2.0,34.0,25*,34.0,31.0,109.67,0.0,0.0,0.0,2.0,2.0,2020-2022,Mar-45,Mar-45,,26.9,4.31,37.4,296.0,0.0,0.0,8.0,6.0,8.0,68.4,,0.0,11.0,New Zealand,30/12/1994
439029,HNK Jensen,5,bowler,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208952,FC Jonas,5,bowler,right-hand bat,slow left-arm orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803971,AC Kerr,5,allrounder,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068933,JM Kerr,5,bowler,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388802,TWM Latham,5,wicketkeeper batter,left-hand bat,right-arm medium,123.0,113.0,3467.0,35.02,85.28,7.0,15.0,,,,,35.02,,,2550.0,,137,3096.0,,95.0,88.0,4.0,,,,,,2012-2023,123.0,113.0,14.0,3467.0,145*,35.02,4065.0,85.28,7.0,18.0,10.0,298.0,49.0,2012-2023,,,,,,,,,,,,123.0,,,,,New Zealand,02/04/1992
1125536,BG Lister,5,bowler,right-hand bat,left-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Zealand,01/01/1996
312174,FL Mackay,5,opening batter,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701751,RA Mair,5,bowler,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54537,KJ Martin,5,wicketkeeper batter,right-hand bat,,,,,,,,0.0,,,,,,,,158.0,29.85,39,331.0,38.8,10.0,8.0,0.0,27.0,4.61,Apr-44,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,India,11/05/1972
385029,JT McFadyen,5,wicketkeeper,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450860,AF Milne,5,bowler,right-hand bat,right-arm fast,42.0,17.0,168.0,16.8,101.81,0.0,0.0,45.0,37.88,5.32,42.6,16.8,37.88,45.0,168.0,38.56,36,165.0,43.9,40.0,17.0,0.0,41.0,5.26,Mar-49,0.0,0.0,2012-2022,42.0,17.0,7.0,168.0,36,16.8,165.0,101.81,0.0,0.0,2.0,11.0,4.0,2012-2022,Mar-49,Mar-49,,37.88,5.32,42.6,1705.0,0.0,0.0,41.0,7.0,42.0,320.1,,0.0,45.0,New Zealand,13/04/1992
381743,DJ Mitchell,5,allrounder,right-hand bat,right-arm medium,19.0,16.0,479.0,36.84,86.93,1.0,2.0,6.0,23.66,5.68,25.0,36.84,23.66,6.0,,,,,,,,,,,,,,2021-2023,19.0,16.0,3.0,479.0,100*,36.84,551.0,86.93,1.0,2.0,0.0,40.0,8.0,2021-2023,25-Mar,25-Mar,,23.66,5.68,25.0,142.0,0.0,0.0,7.0,0.0,19.0,25.0,,0.0,6.0,New Zealand,20/05/1991
355269,JDS Neesham,5,batting allrounder,left-hand bat,right-arm medium-fast,71.0,61.0,1409.0,28.18,98.94,0.0,6.0,69.0,33.62,6.06,33.2,28.18,33.62,69.0,1247.0,30.74,97*,1260.0,30.0,59.0,50.0,0.0,59.0,6.14,May-31,2.0,1.0,2013-2022,71.0,61.0,11.0,1409.0,97*,28.18,1424.0,98.94,0.0,6.0,2.0,123.0,35.0,2013-2022,27-May,27-May,,33.62,6.06,33.2,2320.0,2.0,2.0,67.0,6.0,71.0,382.3,,0.0,69.0,New Zealand,17/09/1990
539511,HM Nicholls,5,top-order batter,left-hand bat,right-arm offbreak,61.0,59.0,1652.0,34.41,81.82,1.0,9.0,,,,,34.41,,,1120.0,,124*,1359.0,,45.0,43.0,1.0,,,,,,2015-2023,61.0,59.0,11.0,1652.0,124*,34.41,2019.0,81.82,1.0,13.0,5.0,153.0,16.0,2015-2023,,,,,,,,,,,,61.0,,,,,New Zealand,15/11/1991
595783,AY Patel,5,bowler,left-hand bat,slow left-arm orthodox,,,,,,,0.0,,,,,,,,25.0,24.33,25,29.0,20.0,2.0,1.0,0.0,3.0,7.3,Mar-41,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Zealand,21/10/1988
1239671,MM Penfold,5,bowler,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823509,GD Phillips,5,wicketkeeper batter,right-hand bat,right-arm offbreak,15.0,11.0,312.0,31.2,90.43,0.0,1.0,5.0,26.2,6.55,24.0,31.2,26.2,5.0,,,,,,,,,,,,,,2022-2023,15.0,11.0,1.0,312.0,63*,31.2,345.0,90.43,0.0,1.0,0.0,23.0,12.0,2022-2023,9-Jan,9-Jan,,26.2,6.55,24.0,131.0,0.0,0.0,6.0,0.0,15.0,20.0,,0.0,5.0,New Zealand,06/12/1996
468573,GR Adair,29,,right-hand bat,slow left-arm orthodox,,,,,,,0.0,,,,,,,,117.0,33.93,32,101.0,32.2,9.0,8.0,0.0,15.0,6.3,Apr-19,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ireland,21/04/1994
526441,MR Adair,29,bowling allrounder,right-hand bat,right-arm fast-medium,29.0,22.0,261.0,20.07,105.66,0.0,0.0,32.0,38.03,5.95,38.3,20.07,38.03,32.0,117.0,33.93,32,101.0,32.2,9.0,8.0,0.0,15.0,6.3,Apr-19,2.0,0.0,2019-2023,29.0,22.0,9.0,261.0,32,20.07,247.0,105.66,0.0,0.0,1.0,17.0,14.0,2019-2023,19-Apr,19-Apr,,38.03,5.95,38.3,1217.0,0.0,2.0,27.0,10.0,29.0,204.2,,0.0,32.0,Ireland,27/03/1996
303423,A Balbirnie,29,batter,right-hand bat,right-arm offbreak,89.0,86.0,2665.0,33.31,75.71,8.0,8.0,2.0,34.0,6.8,30.0,33.31,34.0,2.0,1813.0,34.0,145*,2413.0,30.0,64.0,61.0,5.0,2.0,6.8,Jan-26,0.0,0.0,2010-2023,89.0,86.0,6.0,2665.0,145*,33.31,3520.0,75.71,8.0,13.0,5.0,257.0,34.0,2010-2023,26-Jan,26-Jan,,34.0,6.8,30.0,68.0,0.0,0.0,3.0,0.0,89.0,10.0,,0.0,2.0,Ireland,28/12/1990
595921,C Campher,29,allrounder,right-hand bat,right-arm medium-fast,19.0,16.0,471.0,31.4,71.9,0.0,4.0,15.0,34.86,5.59,37.4,31.4,34.86,15.0,,,,,,,,,,,,,,2020-2023,19.0,16.0,1.0,471.0,68,31.4,655.0,71.9,0.0,4.0,0.0,41.0,4.0,2020-2023,Mar-49,Mar-49,,34.86,5.59,37.4,523.0,0.0,0.0,16.0,3.0,19.0,93.3,,0.0,15.0,Ireland,20/04/1999
1229015,A Canning,29,bowler,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594992,M Commins,29,batter,left-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ireland,02/01/1997
1229005,A Dalzell,29,,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099379,GJ Delany,29,batting allrounder,right-hand bat,legbreak googly,14.0,13.0,159.0,17.66,89.32,0.0,0.0,4.0,49.5,6.82,43.5,17.66,49.5,4.0,,,,,,,,,,,,,,2020-2023,14.0,13.0,4.0,159.0,22,17.66,178.0,89.32,0.0,0.0,1.0,17.0,3.0,2020-2023,10-Jan,10-Jan,,49.5,6.82,43.5,198.0,0.0,0.0,8.0,0.0,14.0,29.0,,0.0,4.0,Ireland,28/04/1997
418420,L Delany,29,allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229017,G Dempsey,29,allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348034,GH Dockrell,29,allrounder,right-hand bat,slow left-arm orthodox,105.0,73.0,928.0,18.93,77.98,0.0,2.0,93.0,37.73,4.78,47.3,18.93,37.73,93.0,579.0,37.38,62*,835.0,47.5,87.0,57.0,0.0,89.0,4.71,Apr-24,4.0,0.0,2010-2023,105.0,73.0,24.0,928.0,74,18.93,1190.0,77.98,0.0,3.0,5.0,76.0,17.0,2010-2023,24-Apr,24-Apr,,37.73,4.78,47.3,3509.0,0.0,4.0,94.0,31.0,105.0,733.2,,0.0,93.0,Ireland,22/07/1992
961401,ST Doheny,29,opening batter,right-hand bat,,3.0,2.0,87.0,43.5,72.5,0.0,1.0,,,,,43.5,,,,,,,,,,,,,,,,,3.0,2.0,0.0,87.0,84,43.5,120.0,72.5,0.0,1.0,0.0,7.0,1.0,,,,,,,,,,,,,3.0,,,,,Ireland,20/08/1998
1229023,S Forbes,29,,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eswatini,21/07/1988
303508,SC Getkate,29,allrounder,right-hand bat,right-arm medium-fast,4.0,2.0,23.0,23.0,100.0,0.0,0.0,7.0,20.71,4.53,27.4,23.0,20.71,7.0,23.0,20.0,16*,23.0,27.0,3.0,2.0,0.0,6.0,4.44,Feb-30,0.0,0.0,2019-2021,4.0,2.0,1.0,23.0,16*,23.0,23.0,100.0,0.0,0.0,0.0,2.0,1.0,2019-2021,Feb-30,Feb-30,,20.71,4.53,27.4,145.0,0.0,0.0,4.0,2.0,4.0,32.0,,0.0,7.0,Ireland,02/10/1991
1099225,F Hand,29,bowling allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ireland,01/07/1998
379144,GI Hume,29,bowler,left-hand bat,right-arm fast-medium,4.0,1.0,7.0,,63.63,0.0,0.0,4.0,43.75,6.03,43.5,,43.75,4.0,,,,,,,,,,,,,,,4.0,1.0,1.0,7.0,7*,,11.0,63.63,0.0,0.0,0.0,0.0,0.0,,Feb-41,Feb-41,,43.75,6.03,43.5,175.0,0.0,0.0,4.0,0.0,4.0,29.0,,0.0,4.0,Ireland,23/11/1990
1229014,A Hunter,29,wicketkeeper batter,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,03/08/1855
571707,TE Kane,29,bowler,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ireland,08/07/1994
418422,SM Kavanagh,29,middle-order batter,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592593,AN Kelly,29,allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774347,GH Lewis,29,allrounder,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928067,JB Little,29,bowler,right-hand bat,left-arm fast-medium,25.0,10.0,26.0,3.71,66.66,0.0,0.0,38.0,29.36,5.64,31.2,3.71,29.36,38.0,9.0,52.4,9,8.0,43.2,4.0,2.0,0.0,5.0,7.27,Apr-45,1.0,0.0,2019-2023,25.0,10.0,3.0,26.0,9*,3.71,39.0,66.66,0.0,0.0,3.0,4.0,0.0,2019-2023,Apr-38,Apr-38,,29.36,5.64,31.2,1116.0,0.0,3.0,23.0,9.0,25.0,197.5,,0.0,38.0,Ireland,01/11/1999
1094718,L Little,29,,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094720,S MacMahon,29,,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229018,J Maguire,29,bowler,right-hand bat,right-arm medium,,,,,,,0.0,,,,,,,,42.0,40.47,14*,71.0,53.1,23.0,11.0,0.0,19.0,4.57,Mar-61,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,15/09/1956
417381,AR McBrine,29,bowler,left-hand bat,right-arm offbreak,70.0,46.0,672.0,19.76,71.33,0.0,1.0,76.0,32.81,4.42,44.5,19.76,32.81,76.0,259.0,35.45,79,356.0,48.6,42.0,25.0,0.0,42.0,4.36,Mar-38,0.0,0.0,2014-2023,70.0,46.0,12.0,672.0,79,19.76,942.0,71.33,0.0,2.0,2.0,60.0,11.0,2014-2023,29-May,29-May,,32.81,4.42,44.5,2494.0,1.0,2.0,66.0,34.0,70.0,563.5,,0.0,76.0,Ireland,30/04/1993
348059,BJ McCarthy,29,bowler,right-hand bat,right-arm fast-medium,38.0,26.0,162.0,8.1,56.84,0.0,0.0,61.0,29.81,5.77,30.9,8.1,29.81,61.0,110.0,26.66,18,201.0,27.2,27.0,18.0,0.0,51.0,5.87,May-46,2.0,1.0,2016-2021,38.0,26.0,6.0,162.0,18,8.1,285.0,56.84,0.0,0.0,4.0,13.0,1.0,2016-2021,May-46,May-46,,29.81,5.77,30.9,1819.0,1.0,2.0,38.0,11.0,38.0,315.0,,0.0,61.0,Ireland,13/09/1992
1135028,C Murray,29,bowler,right-hand bat,"legbreak,legbreak",,,,,,,0.0,,,,,,,,108.0,,47,178.0,,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zimbabwe,30/03/1998
1229953,C Olphert,29,bowler,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ireland,28/12/1995
1026403,L Paul,29,allrounder,left-hand bat,slow left-arm orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150585,O Prendergast,29,allrounder,right-hand bat,"right-arm medium-fast,right-arm medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792135,C Raack,29,,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094716,Rachel Delaney,29,allrounder,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54945,EAJ Richardson,29,allrounder,right-hand bat,right-arm offbreak,,,,,,,0.0,,,,,,,,12.0,27.0,12,18.0,33.0,2.0,1.0,0.0,2.0,4.9,Feb-39,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,24/07/1888
1112535,NA Rock,29,wicketkeeper batter,left-hand bat,,3.0,2.0,7.0,3.5,30.43,0.0,0.0,,,,,3.5,,,,,,,,,,,,,,,,2022-2022,3.0,2.0,0.0,7.0,5,3.5,23.0,30.43,0.0,0.0,0.0,0.0,0.0,2022-2022,,,,,,,,,,,,3.0,,,,,Ireland,24/09/2000
1005257,Simi Singh,29,bowling allrounder,right-hand bat,"right-arm offbreak,legbreak googly",35.0,30.0,593.0,22.8,72.76,1.0,0.0,39.0,25.92,3.99,38.9,22.8,25.92,39.0,193.0,31.5,45,332.0,47.5,15.0,14.0,0.0,12.0,3.97,Mar-15,0.0,0.0,2017-2022,35.0,30.0,4.0,593.0,100*,22.8,815.0,72.76,1.0,1.0,2.0,47.0,7.0,2017-2022,10-May,10-May,,25.92,3.99,38.9,1011.0,1.0,0.0,30.0,19.0,35.0,253.1,,0.0,39.0,Ireland,04/02/1987
303427,PR Stirling,29,batting allrounder,right-hand bat,right-arm offbreak,142.0,138.0,5230.0,38.74,86.54,13.0,23.0,43.0,45.16,4.77,56.7,38.74,45.16,43.0,4038.0,44.23,177,4627.0,55.6,114.0,111.0,8.0,43.0,4.77,Jun-55,1.0,1.0,2008-2023,142.0,138.0,3.0,5230.0,177,38.74,6043.0,86.54,13.0,26.0,11.0,562.0,121.0,2008-2023,Jun-55,Jun-55,,45.16,4.77,56.7,1942.0,1.0,1.0,76.0,8.0,142.0,406.5,,0.0,43.0,Ireland,03/09/1990
1094717,R Stokell,29,batter,right-hand bat,"right-arm fast-medium,right-arm medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961407,HT Tector,29,middle-order batter,right-hand bat,right-arm offbreak,26.0,25.0,1071.0,53.55,80.7,3.0,8.0,2.0,53.5,6.68,48.0,53.55,53.5,2.0,,,,,,,,,,,,,,2020-2023,26.0,25.0,5.0,1071.0,113,53.55,1327.0,80.7,3.0,8.0,2.0,85.0,21.0,2020-2023,20-Jan,20-Jan,,53.5,6.68,48.0,107.0,0.0,0.0,3.0,0.0,26.0,16.0,,0.0,2.0,Ireland,06/12/1999
928057,LJ Tucker,29,wicketkeeper batter,right-hand bat,,32.0,26.0,483.0,20.12,71.66,0.0,1.0,,,,,20.12,,,94.0,,56,103.0,,5.0,5.0,0.0,,,,,,2019-2023,32.0,26.0,2.0,483.0,83,20.12,674.0,71.66,0.0,2.0,2.0,31.0,8.0,2019-2023,,,,,,,,,,,,32.0,,,,,Ireland,10/09/1996
8917,MM Ali,1,batting allrounder,left-hand bat,right-arm offbreak,126.0,100.0,2154.0,25.34,100.09,3.0,5.0,96.0,50.31,5.31,56.8,25.34,50.31,96.0,1766.0,48.67,128,1697.0,55.4,101.0,82.0,3.0,84.0,5.27,Apr-46,1.0,0.0,2014-2023,126.0,100.0,15.0,2154.0,128,25.34,2152.0,100.09,3.0,6.0,6.0,186.0,74.0,2014-2023,Apr-46,Apr-46,,50.31,5.31,56.8,4830.0,0.0,1.0,116.0,11.0,126.0,909.0,,0.0,96.0,England,18/06/1987
8608,JM Anderson,1,bowler,left-hand bat,right-arm fast-medium,194.0,79.0,273.0,7.58,48.66,0.0,0.0,269.0,29.22,4.92,35.6,7.58,29.22,269.0,273.0,29.22,28,561.0,35.6,194.0,79.0,0.0,269.0,4.92,May-23,11.0,2.0,2002-2015,194.0,79.0,43.0,273.0,28,7.58,561.0,48.66,0.0,0.0,10.0,23.0,0.0,2002-2015,23-May,23-May,,29.22,4.92,35.6,7861.0,2.0,11.0,191.0,125.0,194.0,1597.2,,0.0,269.0,England,30/07/1982
669855,JC Archer,1,bowler,right-hand bat,right-arm fast,19.0,10.0,27.0,5.4,71.05,0.0,0.0,37.0,22.72,4.91,27.7,5.4,22.72,37.0,13.0,24.73,7*,22.0,32.0,14.0,7.0,0.0,23.0,4.63,Mar-27,0.0,0.0,2019-2023,19.0,10.0,5.0,27.0,8*,5.4,38.0,71.05,0.0,0.0,2.0,2.0,0.0,2019-2023,Jun-40,Jun-40,,22.72,4.91,27.7,841.0,1.0,0.0,19.0,13.0,19.0,171.0,,0.0,37.0,England,01/04/1995
297433,JM Bairstow,1,wicketkeeper batter,right-hand bat,right-arm medium,95.0,86.0,3634.0,46.58,104.12,11.0,11.0,,,,,46.58,,,2861.0,,141*,2749.0,,74.0,68.0,9.0,,,,,,2011-2022,95.0,86.0,8.0,3634.0,141*,46.58,3490.0,104.12,11.0,15.0,7.0,408.0,89.0,2011-2022,,,,,,,,,,,,95.0,,,,,England,26/09/1989
297074,TT Beaumont,1,opening batter,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878025,LK Bell,1,bowler,right-hand bat,right-arm fast-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
