id,name,country_id,playing_role,bating_style,bowling_style,matches,innings,runs,average_score,strike_rate,100s,50,wickets,bowling_avg,bowling_econ,bowling_sr,batting_avg_allround,bowling_avg_allround,wickets_allround,Runs,Ave,HS,BF,SR,Mat,Inns,100,Wkts,Econ,BBI,4,5,span,matches_odi_batting,innings_odi_batting,not_out,runs_odi_batting,high_score,average_score_odi_batting,ball_faced,strike_rate_odi_batting,100s_odi_batting,50_odi_batting,0s,4s,6s,sp,bbi,bbm,bl,bwa,bwe,bwsr,cd,fw,fwk,in,md,mt,ov,pr,tw,wk,Country,Date_Of_Birth
670025,SO Hetmyer,4,top-order batter,left-hand bat,,47,44,1447,35.29,106.39,5,4,,,,,35.29,,,1416,,139,1323,,43,40,5,,,,,,2017-2021,47,44,3,1447,139,35.29,1360,106.39,5,4,2,111,52,2017-2021,,,,,,,,,,,,47,,,,,West Indies,26-12-1996
391485,JO Holder,4,bowling allrounder,right-hand bat,right-arm medium-fast,131,107,2042,24.3,90.51,0,9,153,36.3,5.51,39.4,24.3,36.3,153,1798,35.91,99*,1907,38.9,112,89,0,133,5.53,May-27,4,2,2013-2022,131,107,23,2042,99*,24.3,2256,90.51,0,11,11,147,64,2013-2022,27-May,27-May,,36.3,5.51,39.4,5555,2,5,127,57,131,1007.1,,0,153,West Indies,05-11-1991
1325396,T Holder,4,allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581379,SD Hope,4,wicketkeeper batter,right-hand bat,,104,99,4308,48.95,74.68,13,15,,,,,48.95,,,3007,,170,4046,,72,67,8,,,,,,2016-2022,104,99,11,4308,170,48.95,5768,74.68,13,21,5,360,62,2016-2022,,,,,,,,,,,,104,,,,,West Indies,10-11-1993
530812,AJ Hosein,4,bowler,left-hand bat,slow left-arm orthodox,29,22,234,13.76,76.97,0,1,44,28.31,4.73,35.9,13.76,28.31,44,,,,,,,,,,,,,,2021-2022,29,22,5,234,60,13.76,304,76.97,0,1,3,13,10,2021-2022,Apr-39,Apr-39,,28.31,4.73,35.9,1246,0,1,29,8,29,263.2,,0,44,West Indies,25-04-1993
670031,AS Joseph,4,bowler,right-hand bat,right-arm fast,54,31,332,18.44,71.55,0,0,87,27.67,5.21,31.8,18.44,27.67,87,105,36.9,29*,126,34.4,22,10,0,30,6.42,May-56,1,1,2016-2022,54,31,13,332,49,18.44,464,71.55,0,0,4,25,14,2016-2022,May-56,May-56,,27.67,5.21,31.8,2408,1,4,53,20,54,461.4,,0,87,West Indies,20-11-1996
1349230,D Joseph,4,batting allrounder,right-hand bat,right-arm medium,,,,,,,0,,,,,,,,13,34,9*,24,37.2,4,3,0,5,5.48,Feb-42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada,31-07-1963
670035,BA King,4,top-order batter,right-hand bat,,20,20,431,23.94,75.88,0,0,,,,,23.94,,,39,,39,56,,1,1,0,,,,,,2019-2022,20,20,2,431,91*,23.94,568,75.88,0,3,3,40,11,2019-2022,,,,,,,,,,,,20,,,,,West Indies,16-12-1994
472977,Kyshona A Knight,4,middle-order batter,left-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472975,Kycia A Knight,4,wicketkeeper batter,left-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431901,E Lewis,4,opening batter,left-hand bat,,57,54,1847,36.94,82.97,4,7,,,,,36.94,,,1402,,176*,1704,,48,45,2,,,,,,2016-2021,57,54,4,1847,176*,36.94,2226,82.97,4,10,3,185,52,2016-2021,,,,,,,,,,,,57,,,,,West Indies,27-12-1991
1086206,SH Lewis,4,bowler,right-hand bat,right-arm fast,1,,,,,,,3,22.33,6.81,19.6,,22.33,3,,,,,,,,,,,,,,2022-2022,1,,,,,,,,,,,,,2022-2022,Mar-67,Mar-67,,22.33,6.81,19.6,67,0,0,1,0,1,9.5,,0,3,West Indies,21-10-1995
474308,HK Matthews,4,opening batter,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56143,Shakib Al Hasan,25,allrounder,left-hand bat,slow left-arm orthodox,224,212,6835,37.55,82.15,9,47,294,29.06,4.44,39.2,37.55,29.06,294,6323,30.21,134*,7641,40.4,206,194,9,260,4.48,May-29,8,2,2006-2022,224,212,30,6835,134*,37.55,8320,82.15,9,50,12,619,46,2006-2022,29-May,29-May,,29.06,4.44,39.2,8544,4,9,221,94,224,1921.5,,0,294,Bangladesh,24-03-1987
535870,Shamima Sultana,25,wicketkeeper batter,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535868,Sharmin Akhter,25,opening batter,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535866,Shohely Akhter,25,,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990039,Shoriful Islam,25,bowler,left-hand bat,left-arm medium-fast,14,6,18,3.6,69.23,0,0,19,29.68,5.6,31.7,3.6,29.68,19,,,,,,,,,,,,,,2021-2022,14,6,1,18,8,3.6,26,69.23,0,0,1,1,1,2021-2022,Apr-34,Apr-34,,29.68,5.6,31.7,564,0,2,14,3,14,100.4,,0,19,Bangladesh,03-06-2001
1352206,Shorna Akter,25,allrounder,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436677,Soumya Sarkar,25,middle-order batter,left-hand bat,right-arm medium-fast,61,58,1768,32.14,97.35,2,11,11,35.36,5.83,36.3,32.14,35.36,11,1728,35.33,127*,1753,36,55,54,2,9,5.88,Mar-56,0,0,2014-2021,61,58,3,1768,127*,32.14,1816,97.35,2,11,6,203,43,2014-2021,Mar-56,Mar-56,,35.36,5.83,36.3,389,0,0,18,0,61,66.4,,0,11,Bangladesh,25-02-1993
401057,Taijul Islam,25,bowler,left-hand bat,slow left-arm orthodox,12,7,74,12.33,77.89,0,0,20,22.35,3.92,34.2,12.33,22.35,20,63,36.66,39*,77,57,6,4,0,6,3.85,04-Nov,1,0,2014-2022,12,7,1,74,39*,12.33,95,77.89,0,0,1,8,1,2014-2022,28-May,28-May,,22.35,3.92,34.2,447,1,1,12,9,12,114,,0,20,Bangladesh,07-02-1992
56194,Tamim Iqbal,25,opening batter,left-hand bat,,231,229,8074,37.03,78.65,14,47,0,,13,,37.03,,0,6892,,154,8865,,204,202,11,0,13,,0,0,2007-2022,231,229,11,8074,158,37.03,10265,78.65,14,55,19,890,101,2007-2022,,,,,13,,13,0,0,2,0,231,1,,0,0,Bangladesh,20-03-1989
538506,Taskin Ahmed,25,bowler,left-hand bat,right-arm fast,52,25,95,5.93,47.73,0,0,69,33.01,5.64,35.1,5.93,33.01,69,41,31.13,14,99,31.4,32,16,0,45,5.94,May-28,2,1,2014-2022,52,25,9,95,17*,5.93,199,47.73,0,0,5,6,2,2014-2022,28-May,28-May,,33.01,5.64,35.1,2278,2,3,51,14,52,403.5,,0,69,Bangladesh,03-04-1995
629059,Yasir Ali,25,middle-order batter,right-hand bat,right-arm offbreak,7,5,78,15.6,80.41,0,1,0,,2,,15.6,,0,,,,,,,,,,,,,,2022-2022,7,5,0,78,50,15.6,97,80.41,0,1,1,6,3,2022-2022,,,,,2,,2,0,0,1,0,7,1,,0,0,Bangladesh,06-03-1996
697059,Zakir Hasan,25,wicketkeeper batter,left-hand bat,,,,,,,,,,,,,,,,,,,,,,,,0,8.5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bangladesh,01-02-1998
398666,SA Abbott,2,allrounder,right-hand bat,right-arm fast-medium,8,6,105,17.5,109.37,0,0,9,34.55,5.45,38,17.5,34.55,9,3,25,3,7,30,1,1,0,1,5,Jan-25,0,0,2014-2022,8,6,0,105,49,17.5,96,109.37,0,0,0,13,1,2014-2022,01-Feb,01-Feb,,34.55,5.45,38,311,0,0,8,7,8,57,,0,9,Australia,29-02-1992
505120,AC Agar,2,bowler,left-hand bat,slow left-arm orthodox,20,16,257,21.41,86.24,0,0,18,48.72,5.34,54.6,21.41,48.72,18,144,51.75,46,166,54,9,8,0,8,5.75,Feb-48,0,0,2015-2022,20,16,4,257,46,21.41,298,86.24,0,0,3,25,2,2015-2022,Feb-31,Feb-31,,48.72,5.34,54.6,877,0,0,20,4,20,164,,0,18,Australia,14-10-1993
272477,JP Behrendorff,2,bowler,right-hand bat,left-arm fast-medium,12,6,21,7,91.3,0,0,16,35.5,5.28,40.3,7,35.5,16,19,32.31,11*,15,36.9,11,5,0,16,5.24,May-44,0,1,2019-2022,12,6,3,21,11*,7,23,91.3,0,0,1,0,0,2019-2022,May-44,May-44,,35.5,5.28,40.3,568,1,0,12,7,12,107.3,,0,16,Australia,20-04-1990
446548,SM Boland,2,bowler,right-hand bat,right-arm fast-medium,14,4,9,3,40.9,0,0,16,45.31,6.07,44.7,3,45.31,16,9,45.31,4,22,44.7,14,4,0,16,6.07,Mar-67,0,0,2016-2016,14,4,1,9,4,3,22,40.9,0,0,1,0,0,2016-2016,Mar-67,Mar-67,,45.31,6.07,44.7,725,0,0,13,3,14,119.2,,0,16,Australia,11-04-1989
388845,D Brown,2,bowler,right-hand bat,right-arm fast,,,,,,,0,,,,,,,,10,24.8,9,20,30,3,2,0,5,4.96,Mar-21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Indies,18-12-1973
326434,AT Carey,2,wicketkeeper batter,left-hand bat,,62,57,1629,35.41,88.05,1,4,,,,,35.41,,,804,,85,874,,29,26,0,,,,,,2018-2022,62,57,11,1629,106,35.41,1850,88.05,1,7,3,152,13,2018-2022,,,,,,,,,,,,62,,,,,Australia,27-08-1991
381217,NJ Carey,2,bowler,left-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489889,PJ Cummins,2,bowler,right-hand bat,right-arm fast,75,47,324,10.12,73.97,0,0,124,27.61,5.21,31.7,10.12,27.61,124,234,27.11,36,328,31.5,58,35,0,96,5.14,May-70,5,1,2011-2022,75,47,15,324,36,10.12,438,73.97,0,0,8,23,5,2011-2022,May-70,May-70,,27.61,5.21,31.7,3424,1,6,75,43,75,656.2,,0,124,Australia,08-05-1993
892749,TH David,2,middle-order batter,right-hand bat,right-arm offbreak,,,,,,,0,,,,,,,,8,,7,24,,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,16-03-1996
679567,BJ Dwarshuis,2,bowler,left-hand bat,left-arm fast-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,23-06-1994
826915,NT Ellis,2,bowler,right-hand bat,right-arm fast-medium,3,3,6,6,85.71,0,0,3,46.66,6.08,46,6,46.66,3,,,,,,,,,,,,,,2022-2022,3,3,2,6,3*,6,7,85.71,0,0,0,0,0,2022-2022,Jan-36,Jan-36,,46.66,6.08,46,140,0,0,3,0,3,23,,0,3,Australia,22-09-1994
5334,AJ Finch,2,top-order batter,right-hand bat,slow left-arm orthodox,146,142,5406,38.89,87.73,17,24,4,64.75,5.47,71,38.89,64.75,4,4559,59.75,153*,5093,66.5,119,115,15,4,5.39,01-Feb,0,0,2013-2022,146,142,3,5406,153*,38.89,6162,87.73,17,30,16,532,129,2013-2022,02-Jan,02-Jan,,64.75,5.47,71,259,0,0,21,0,146,47.2,,0,4,Australia,17-11-1986
858809,A Gardner,2,allrounder,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418423,KJ Garth,2,allrounder,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546629,H Graham,2,allrounder,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,22/11/1870
1076713,C Green,2,batting allrounder,right-hand bat,right-arm fast-medium,13,11,290,58,90.34,0,1,11,29.27,5.03,34.9,58,29.27,11,,,,,,,,,,,,,,2020-2022,13,11,6,290,89*,58,321,90.34,0,1,0,22,8,2020-2022,May-33,May-33,,29.27,5.03,34.9,322,1,0,13,0,13,64,,0,11,Australia,03-06-1999
334337,PSP Handscomb,2,batter,right-hand bat,,22,20,632,33.26,97.38,1,4,,,,,33.26,,,632,,117,649,,22,20,1,,,,,,2017-2019,22,20,1,632,117,33.26,649,97.38,1,4,2,46,6,2017-2019,,,,,,,,,,,,22,,,,,Australia,26-04-1991
381268,GM Harris,2,allrounder,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268889,RL Haynes,2,batter,left-hand bat,left-arm medium,,,,,,,0,,,,,,,,13,,13,25,,1,1,0,0,4.42,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Zealand,09-05-1971
288284,JR Hazlewood,2,bowler,left-hand bat,right-arm fast-medium,69,23,81,20.25,77.88,0,0,108,25.61,4.57,33.5,20.25,25.61,108,37,25.15,11*,57,31.8,44,13,0,72,4.73,Jun-52,1,3,2010-2022,69,23,19,81,23*,20.25,104,77.88,0,0,2,8,1,2010-2022,Jun-52,Jun-52,,25.61,4.57,33.5,2766,3,1,68,48,69,604.2,,0,108,Australia,08-01-1991
530011,TM Head,2,middle-order batter,left-hand bat,right-arm offbreak,51,48,1823,40.51,95.74,3,10,14,58.42,5.82,60.2,40.51,58.42,14,1273,61.41,128,1414,63.7,42,39,1,12,5.78,Feb-22,0,0,2016-2022,51,48,3,1823,152,40.51,1904,95.74,3,13,2,190,32,2016-2022,22-Feb,22-Feb,,58.42,5.82,60.2,818,0,0,30,0,51,140.3,,0,14,Australia,29-12-1993
275486,AJ Healy,2,wicketkeeper batter,right-hand bat,,,,,,,,4,,,,,,,,1764,,56,2104,,168,120,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662235,JP Inglis,2,wicketkeeper batter,right-hand bat,,2,2,15,7.5,57.69,0,0,,,,,7.5,,,,,,,,,,,,,,,,2022-2022,2,2,0,15,10,7.5,26,57.69,0,0,0,2,0,2022-2022,,,,,,,,,,,,2,,,,,Australia,04-03-1995
374936,JL Jonassen,2,bowler,left-hand bat,slow left-arm orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215155,UT Khawaja,2,top-order batter,left-hand bat,right-arm medium,40,39,1554,42,84.09,2,12,,,,,42,,,1554,,104,1848,,40,39,2,,,,,,2013-2019,40,39,2,1554,104,42,1848,84.09,2,12,2,150,13,2013-2019,,,,,,,,,,,,40,,,,,Australia,18-12-1986
944393,AM King,2,allrounder,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774219,MP Kuhnemann,2,bowler,left-hand bat,slow left-arm orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,20-09-1996
787987,M Labuschagne,2,batting allrounder,right-hand bat,legbreak,27,26,804,32.16,84.54,1,6,2,98.5,6.38,92.5,32.16,98.5,2,,,,,,,,,,,,,,2020-2022,27,26,1,804,108,32.16,951,84.54,1,6,2,50,1,2020-2022,19-Feb,19-Feb,,98.5,6.38,92.5,197,0,0,9,1,27,30.5,,0,2,Australia,22-06-1994
329336,MM Lanning,2,top-order batter,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176132,P Litchfield,2,batter,left-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272279,NM Lyon,2,bowler,right-hand bat,right-arm offbreak,29,14,77,19.25,92.77,0,0,29,46,4.92,56,19.25,46,29,77,46,30,83,56,29,14,0,29,4.92,Apr-44,1,0,2012-2019,29,14,10,77,30,19.25,83,92.77,0,0,1,7,2,2012-2019,Apr-44,Apr-44,,46,4.92,56,1334,0,1,29,11,29,271,,0,29,Australia,20-11-1987
272450,MR Marsh,2,allrounder,right-hand bat,right-arm medium,69,65,1814,32.39,89.58,1,11,54,35.42,5.43,39,32.39,35.42,54,1428,35.54,102*,1534,38.6,53,49,1,44,5.52,May-33,1,1,2011-2022,69,65,9,1814,102*,32.39,2025,89.58,1,13,4,149,46,2011-2022,May-33,May-33,,35.42,5.43,39,1913,1,1,64,9,69,351.5,,0,54,Australia,20-10-1991
325026,GJ Maxwell,2,batting allrounder,right-hand bat,right-arm offbreak,127,116,3482,34.13,124.98,2,19,60,50.11,5.57,53.9,34.13,50.11,60,2877,50.5,102,2332,53.9,110,100,1,50,5.61,Apr-46,2,0,2012-2022,127,116,14,3482,108,34.13,2786,124.98,2,23,9,332,128,2012-2022,Apr-46,Apr-46,,50.11,5.57,53.9,3007,0,3,100,11,127,539.2,,0,60,Australia,14-10-1988
603410,BR McDermott,2,wicketkeeper batter,right-hand bat,right-arm medium,5,5,223,44.6,80.21,1,1,,,,,44.6,,,,,,,,,,,,,,,,2021-2022,5,5,0,223,104,44.6,278,80.21,1,1,1,19,5,2021-2022,,,,,,,,,,,,5,,,,,Australia,12-12-1994
381311,TM McGrath,2,allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381258,BL Mooney,2,wicketkeeper batter,left-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193685,T Murphy,2,bowler,left-hand bat,right-arm offbreak,,,,,,,0,,,,,,,,58,,20*,118,,8,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,15-11-2000
376169,MG Neser,2,bowling allrounder,right-hand bat,right-arm medium-fast,2,2,8,4,50,0,0,2,60,7.2,50,4,60,2,8,60,6,16,50,2,2,0,2,7.2,Feb-46,0,0,2018-2018,2,2,0,8,6,4,16,50,0,0,0,0,0,2018-2018,Feb-46,Feb-46,,60,7.2,50,120,0,0,2,1,2,16.4,,0,2,Australia,29-03-1990
275487,EA Perry,2,allrounder,right-hand bat,right-arm fast-medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722303,MT Renshaw,2,batter,left-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,28-03-1996
793441,Aamer Jamal,7,allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pakistan,05-07-1996
922941,Abdullah Shafique,7,top-order batter,right-hand bat,right-arm offbreak,1,1,2,2,40,0,0,,,,,2,,,,,,,,,,,,,,,,2022-2022,1,1,0,2,2,2,5,40,0,0,0,0,0,2022-2022,,,,,,,,,,,,1,,,,,Pakistan,20-11-1999
734459,Abrar Ahmed,7,bowler,right-hand bat,legbreak googly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pakistan,16-10-1998
623977,Agha Salman,7,allrounder,right-hand bat,right-arm offbreak,6,6,184,61.33,109.52,0,1,2,59,4.91,72,61.33,59,2,,,,,,,,,,,,,,,6,6,3,184,50*,61.33,168,109.52,0,1,0,15,4,,Feb-42,Feb-42,,59,4.91,72,118,0,0,5,0,6,24,,0,2,Pakistan,23-11-1993
941805,Aiman Anwer,7,bowler,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572645,Aliya Riaz,7,allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725879,Anam Amin,7,bowler,left-hand bat,slow left-arm orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494230,Asif Ali,7,middle-order batter,right-hand bat,right-arm offbreak,21,16,382,25.46,121.65,0,3,0,,10.8,,25.46,,0,361,,52,280,,18,14,0,0,10.8,,0,0,2018-2022,21,16,1,382,52,25.46,314,121.65,0,3,0,22,21,2018-2022,,,,,10.8,,9,0,0,1,0,21,0.5,,0,0,Pakistan,01-10-1991
1214078,Ayesha Naseem,7,top-order batter,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39037,Azhar Ali,7,top-order batter,right-hand bat,legbreak,53,53,1845,36.9,74.45,3,12,4,65,6.04,64.5,36.9,65,4,1845,65,102,2478,64.5,53,53,3,4,6.04,Feb-26,0,0,2011-2018,53,53,3,1845,102,36.9,2478,74.45,3,12,3,168,14,2011-2018,26-Feb,26-Feb,,65,6.04,64.5,260,0,0,14,0,53,43,,0,4,Pakistan,19-02-1985
348144,Babar Azam,7,batter,right-hand bat,right-arm offbreak,95,93,4813,59.41,89.03,17,15,,,,,59.41,,,3359,,125*,3857,,74,72,11,,,,,,2015-2023,95,93,12,4813,158,59.41,5406,89.03,17,24,3,437,48,2015-2023,,,,,,,,,,,,95,,,,,Pakistan,15-10-1994
260229,Bismah Maroof,7,allrounder,left-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572638,Diana Baig,7,bowler,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681117,Faheem Ashraf,7,bowling allrounder,left-hand bat,right-arm medium,31,22,218,11.47,83.84,0,0,23,46.08,5.11,54,11.47,46.08,23,162,37.2,28,195,45.1,23,15,0,20,4.94,May-22,0,1,2017-2021,31,22,3,218,28,11.47,260,83.84,0,0,2,18,7,2017-2021,22-May,22-May,,46.08,5.11,54,1060,1,0,30,8,31,207.2,,0,23,Pakistan,16-01-1994
512191,Fakhar Zaman,7,opening batter,left-hand bat,slow left-arm orthodox,65,65,2785,45.65,92.52,8,13,1,111,4.93,135,45.65,111,1,1958,111,210*,2056,135,46,46,4,1,4.93,Jan-19,0,0,2017-2023,65,65,4,2785,210*,45.65,3010,92.52,8,15,6,318,49,2017-2023,19-Jan,19-Jan,,111,4.93,135,111,0,0,7,0,65,22.3,,0,1,Pakistan,10-04-1990
1144886,Fatima Sana,7,bowling allrounder,right-hand bat,right-arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40250,Fawad Alam,7,top-order batter,left-hand bat,slow left-arm orthodox,38,36,966,40.25,74.47,1,6,5,75.4,5.68,79.6,40.25,75.4,5,966,75.4,114*,1297,79.6,38,36,1,5,5.68,01-Aug,0,0,2007-2015,38,36,12,966,114*,40.25,1297,74.47,1,6,3,59,6,2007-2015,08-Jan,08-Jan,,75.4,5.68,79.6,377,0,0,13,0,38,66.2,,0,5,Pakistan,08-10-1985
1080011,Ghulam Fatima,7,bowler,right-hand bat,legbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144870,Gull Feroza,7,wicketkeeper batter,right-hand bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168651,Haider Ali,7,middle-order batter,right-hand bat,,2,2,42,21,127.27,0,0,,,,,21,,,,,,,,,,,,,,,,2020-2020,2,2,0,42,29,21,33,127.27,0,0,0,4,2,2020-2020,,,,,,,,,,,,2,,,,,Pakistan,02-10-2000
1161606,Haris Rauf,7,bowler,right-hand bat,right-arm fast,18,7,10,3.33,30.3,0,0,30,29.26,5.77,30.4,3.33,29.26,30,,,,,,,,,,,,,,2020-2023,18,7,4,10,7,3.33,33,30.3,0,0,1,1,0,2020-2023,Apr-65,Apr-65,,29.26,5.77,30.4,878,0,2,18,7,18,152,,0,30,Pakistan,07-11-1993
318788,Haris Sohail,7,middle-order batter,left-hand bat,slow left-arm orthodox,45,44,1749,44.84,85.48,2,13,11,55.72,5.72,58.3,44.84,55.72,11,1614,55.72,130,1895,58.3,41,40,2,11,5.72,Mar-45,0,0,2013-2023,45,44,5,1749,130,44.84,2046,85.48,2,14,1,138,28,2013-2023,Mar-45,Mar-45,,55.72,5.72,58.3,613,0,0,21,0,45,107,,0,11,Pakistan,09-01-1989
681305,Hasan Ali,7,bowler,right-hand bat,right-arm medium-fast,60,35,363,15.12,121.4,0,2,91,30.36,5.75,31.6,15.12,30.36,91,280,29.03,59,247,31,53,29,0,82,5.6,May-34,1,3,2016-2022,60,35,11,363,59,15.12,299,121.4,0,2,3,24,24,2016-2022,May-34,May-34,,30.36,5.75,31.6,2763,4,1,58,14,60,480.2,,0,91,Pakistan,07-02-1994
480603,Iftikhar Ahmed,7,middle-order batter,right-hand bat,right-arm offbreak,10,9,124,24.8,83.78,0,0,8,39.12,5.21,45,24.8,39.12,8,68,101,32*,73,138,4,4,0,1,4.39,Jan-31,0,0,2015-2022,10,9,4,124,32*,24.8,148,83.78,0,0,0,9,4,2015-2022,May-40,May-40,,39.12,5.21,45,313,1,0,9,4,10,60,,0,8,Pakistan,03-09-1990
568276,Imam-ul-Haq,7,top-order batter,left-hand bat,,56,56,2545,50.9,82.68,9,6,,,,,50.9,,,1723,,151,2141,,37,37,7,,,,,,2017-2023,56,56,6,2545,151,50.9,3078,82.68,9,14,3,201,24,2017-2023,,,,,,,,,,,,56,,,,,Pakistan,12-12-1995
572633,Iram Javed,7,middle-order batter,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346680,Javeria Khan,7,top-order batter,right-hand bat,right-arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,England,14-10-1980
361856,Kainat Imtiaz,7,bowler,right-hand bat,right-arm medium-fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623636,Kamran Ghulam,7,allrounder,right-hand bat,slow left-arm orthodox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pakistan,10-10-1995
716733,Khushdil Shah,7,middle-order batter,left-hand bat,slow left-arm orthodox,10,8,199,33.16,94.76,0,0,2,61,6.77,54,33.16,61,2,,,,,,,,,,,,,,2020-2022,10,8,2,199,41*,33.16,210,94.76,0,0,0,14,7,2020-2022,Jan-50,Jan-50,,61,6.77,54,122,0,0,3,0,10,18,,0,2,Pakistan,07-02-1995
